,Price,Year,Mileage,City,State,Make,Model,Original Price,Vehicle Type,serviceTime,DepreciationRate,Gdp,Population
132,25165,2017,4360,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,1,0.9160902803057881,490074,"2,340,814"
133,24998,2012,59102,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,6,0.6543979057591623,490074,"2,340,814"
134,17100,2014,35499,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,4,0.6224972697488169,490074,"2,340,814"
135,17992,2016,27058,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,2,0.603758389261745,490074,"2,340,814"
136,12991,2013,42809,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,5,0.5302448979591837,490074,"2,340,814"
137,25998,2012,63303,HOUSTON, TX,GMC,SIERRA,35900,Truck,6,0.7241782729805014,490074,"2,340,814"
138,15500,2014,38890,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,4,0.5642519111758282,490074,"2,340,814"
139,15295,2007,92065,HOUSTON, TX,JEEP,GRAND,31695,SUV,11,0.4825682284271967,490074,"2,340,814"
140,10988,2014,65048,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.44848979591836735,490074,"2,340,814"
141,31920,2016,7531,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8356020942408376,490074,"2,340,814"
142,13994,2015,56263,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.4403398363750787,490074,"2,340,814"
143,16397,2015,8384,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.5159534298300819,490074,"2,340,814"
144,14891,2012,151234,HOUSTON, TX,GMC,SIERRA,35900,Truck,6,0.41479108635097495,490074,"2,340,814"
145,17995,2016,51808,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,2,0.6038590604026846,490074,"2,340,814"
146,19588,2014,10683,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.7995102040816326,490074,"2,340,814"
147,26995,2016,3484,HOUSTON, TX,JEEP,GRAND,31695,SUV,2,0.8517116264395015,490074,"2,340,814"
148,16957,2016,12043,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.5335745752045311,490074,"2,340,814"
149,19585,2017,14082,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,1,0.6162680931403398,490074,"2,340,814"
150,12495,2009,105794,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,9,0.4192953020134228,490074,"2,340,814"
151,29576,2015,12357,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9331440290266604,490074,"2,340,814"
152,17991,2015,59653,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.65493265380415,490074,"2,340,814"
153,28988,2015,19453,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.758848167539267,490074,"2,340,814"
154,14885,2016,38974,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.6075510204081632,490074,"2,340,814"
155,12995,2012,57612,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,6,0.4730615216599927,490074,"2,340,814"
156,16647,2009,98261,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,9,0.4357853403141361,490074,"2,340,814"
157,13690,2015,38985,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.43077407174323473,490074,"2,340,814"
158,13485,2013,95028,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,5,0.4908991627229705,490074,"2,340,814"
159,17000,2011,112490,HOUSTON, TX,JEEP,GRAND,31695,SUV,7,0.536362202240101,490074,"2,340,814"
160,33575,2016,18612,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8789267015706806,490074,"2,340,814"
161,27999,2016,36844,HOUSTON, TX,JEEP,GRAND,31695,SUV,2,0.8833885470894463,490074,"2,340,814"
162,30478,2015,43786,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7978534031413612,490074,"2,340,814"
163,33478,2015,30006,HOUSTON, TX,FORD,F-1504WD,34695,Truck,3,0.9649228995532497,490074,"2,340,814"
164,40849,2015,9034,HOUSTON, TX,BMW,3,45000,Sedan,3,0.9077555555555555,490074,"2,340,814"
165,18901,2015,40463,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.594745122718691,490074,"2,340,814"
166,15250,2016,29221,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.6224489795918368,490074,"2,340,814"
167,15995,2007,207517,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.418717277486911,490074,"2,340,814"
168,32557,2011,112901,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,7,0.8522774869109948,490074,"2,340,814"
169,15995,2015,37305,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.5822715689843465,490074,"2,340,814"
170,9200,2009,104973,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,9,0.3349108117946851,490074,"2,340,814"
171,14950,2012,80735,HOUSTON, TX,JEEP,GRAND,31695,SUV,6,0.47168323079350055,490074,"2,340,814"
172,18225,2014,42803,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,4,0.6634510374954495,490074,"2,340,814"
173,15950,2015,36422,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.5018879798615481,490074,"2,340,814"
174,30495,2016,11565,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.7982984293193718,490074,"2,340,814"
175,16097,2015,16144,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.506513530522341,490074,"2,340,814"
176,5999,2007,116475,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,11,0.20130872483221476,490074,"2,340,814"
177,23909,2008,83112,HOUSTON, TX,BMW,3,45000,Sedan,10,0.5313111111111111,490074,"2,340,814"
178,17200,2014,35103,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,4,0.6261376046596286,490074,"2,340,814"
179,26998,2014,59958,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.851806278592838,490074,"2,340,814"
180,17400,2015,35549,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.6334182744812523,490074,"2,340,814"
181,15995,2015,40909,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.5822715689843465,490074,"2,340,814"
182,11999,2012,80228,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,6,0.43680378594830727,490074,"2,340,814"
183,26986,2017,2792,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,1,0.9823807790316709,490074,"2,340,814"
184,14991,2010,21630,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,8,0.392434554973822,490074,"2,340,814"
185,35789,2016,14170,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.9368848167539267,490074,"2,340,814"
186,24995,2015,22894,HOUSTON, TX,BMW,3,45000,Sedan,3,0.5554444444444444,490074,"2,340,814"
187,29700,2015,25650,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7774869109947644,490074,"2,340,814"
188,16311,2014,28857,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,4,0.5261612903225806,490074,"2,340,814"
189,18992,2017,9620,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,1,0.597608558842039,490074,"2,340,814"
190,27188,2014,56423,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8578009149708156,490074,"2,340,814"
191,17195,2015,96003,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,3,0.5546774193548387,490074,"2,340,814"
192,34998,2014,50287,HOUSTON, TX,GMC,SIERRA,35900,Truck,4,0.974874651810585,490074,"2,340,814"
193,14800,2015,28877,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.4657016991818754,490074,"2,340,814"
194,14895,2014,57333,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.6079591836734693,490074,"2,340,814"
195,10650,2013,67077,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,5,0.4346938775510204,490074,"2,340,814"
196,30900,2015,20475,HOUSTON, TX,JEEP,GRAND,31695,SUV,3,0.9749171793658306,490074,"2,340,814"
197,10995,2008,94000,HOUSTON, TX,BMW,3,45000,Sedan,10,0.24433333333333335,490074,"2,340,814"
198,31990,2014,23588,HOUSTON, TX,GMC,SIERRA,35900,Truck,4,0.8910863509749304,490074,"2,340,814"
199,23991,2014,22627,HOUSTON, TX,BMW,3,45000,Sedan,4,0.5331333333333333,490074,"2,340,814"
200,12950,2012,94216,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,6,0.41774193548387095,490074,"2,340,814"
201,20972,2016,16202,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,2,0.7634510374954496,490074,"2,340,814"
202,16993,2016,35576,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.53470736312146,490074,"2,340,814"
203,21995,2005,115162,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,13,0.5757853403141361,490074,"2,340,814"
204,16495,2011,68126,HOUSTON, TX,BMW,3,45000,Sedan,7,0.3665555555555556,490074,"2,340,814"
205,33999,2016,3562,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8900261780104712,490074,"2,340,814"
206,16555,2016,37729,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,2,0.5555369127516778,490074,"2,340,814"
207,21998,2008,24359,HOUSTON, TX,BMW,3,45000,Sedan,10,0.48884444444444447,490074,"2,340,814"
208,28995,2014,22292,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.7590314136125654,490074,"2,340,814"
209,15888,2015,47979,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,3,0.5331543624161074,490074,"2,340,814"
210,24909,2015,32174,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.6520680628272252,490074,"2,340,814"
211,17991,2009,105896,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,9,0.47096858638743455,490074,"2,340,814"
212,14995,2015,54188,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.47183763373190685,490074,"2,340,814"
213,29463,2016,16882,HOUSTON, TX,GMC,SIERRA,35900,Truck,2,0.8206963788300836,490074,"2,340,814"
214,12991,2010,38523,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,8,0.34007853403141364,490074,"2,340,814"
215,10995,2014,76239,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.44877551020408163,490074,"2,340,814"
216,19495,2016,22455,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.6134361233480177,490074,"2,340,814"
217,14495,2011,97752,HOUSTON, TX,BMW,3,45000,Sedan,7,0.3221111111111111,490074,"2,340,814"
218,22880,2015,21465,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,3,0.7380645161290322,490074,"2,340,814"
219,4900,2005,198323,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,13,0.17837641062977794,490074,"2,340,814"
220,17377,2011,55773,HOUSTON, TX,GMC,SIERRA,35900,Truck,7,0.4840389972144847,490074,"2,340,814"
221,13991,2015,46468,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.4402454373820013,490074,"2,340,814"
222,26910,2012,56499,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,6,0.7044502617801047,490074,"2,340,814"
223,11500,2011,72673,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,7,0.3859060402684564,490074,"2,340,814"
224,25995,2015,61665,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.6804973821989528,490074,"2,340,814"
225,11345,2007,192978,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.29698952879581153,490074,"2,340,814"
226,32178,2016,13236,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8423560209424084,490074,"2,340,814"
227,26995,2015,55686,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7066753926701571,490074,"2,340,814"
228,12852,2016,37983,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.5245714285714286,490074,"2,340,814"
229,14748,2015,28584,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.46406544996853366,490074,"2,340,814"
230,25818,2013,58315,HOUSTON, TX,JEEP,WRANGLER,28045,SUV,5,0.9205919058655732,490074,"2,340,814"
231,16800,2015,36053,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.6115762650163815,490074,"2,340,814"
232,32500,2012,100114,HOUSTON, TX,FORD,SUPER,33150,Truck,6,0.9803921568627451,490074,"2,340,814"
233,13995,2012,48670,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,6,0.4696308724832215,490074,"2,340,814"
234,27911,2014,41078,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8806120839249093,490074,"2,340,814"
235,11995,2008,64716,HOUSTON, TX,BMW,3,45000,Sedan,10,0.26655555555555555,490074,"2,340,814"
236,19600,2017,10284,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,1,0.7135056425191117,490074,"2,340,814"
237,26397,2014,37868,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8328442972077614,490074,"2,340,814"
238,18990,2014,39033,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.49712041884816754,490074,"2,340,814"
239,16900,2012,62032,HOUSTON, TX,GMC,SIERRA,35900,Truck,6,0.47075208913649025,490074,"2,340,814"
240,18497,2015,37186,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.5820327249842668,490074,"2,340,814"
241,23991,2014,22435,HOUSTON, TX,BMW,3,45000,Sedan,4,0.5331333333333333,490074,"2,340,814"
242,12995,2016,37075,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.5304081632653062,490074,"2,340,814"
243,26488,2014,63836,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.6934031413612566,490074,"2,340,814"
244,29995,2014,72298,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.7852094240837696,490074,"2,340,814"
245,4965,2005,198915,HOUSTON, TX,JEEP,GRAND,31695,SUV,13,0.15664931377188832,490074,"2,340,814"
246,19100,2017,24574,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.6409395973154363,490074,"2,340,814"
247,7200,2007,124672,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,11,0.24161073825503357,490074,"2,340,814"
248,17900,2015,36405,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.6516199490353113,490074,"2,340,814"
249,23988,2010,36833,HOUSTON, TX,FORD,F-1504WD,34695,Truck,8,0.6913964548205793,490074,"2,340,814"
250,34142,2015,49909,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8937696335078534,490074,"2,340,814"
251,12990,2014,49269,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.5302040816326531,490074,"2,340,814"
252,26456,2014,49121,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.692565445026178,490074,"2,340,814"
253,32998,2014,47765,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.8638219895287959,490074,"2,340,814"
254,21495,2010,27256,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,8,0.562696335078534,490074,"2,340,814"
255,4415,2009,114763,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,9,0.18020408163265306,490074,"2,340,814"
256,23991,2014,35714,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.6280366492146597,490074,"2,340,814"
257,34957,2014,49737,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.9151047120418848,490074,"2,340,814"
258,30995,2015,35331,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8113874345549739,490074,"2,340,814"
259,21484,2016,30658,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.6760226557583385,490074,"2,340,814"
260,24985,2017,576,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,1,0.9095376774663269,490074,"2,340,814"
261,15950,2016,43377,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.5018879798615481,490074,"2,340,814"
262,16897,2015,19690,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.531686595342983,490074,"2,340,814"
263,29414,2014,45478,HOUSTON, TX,GMC,SIERRA,35900,Truck,4,0.8193314763231198,490074,"2,340,814"
264,34995,2016,14074,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.9160994764397906,490074,"2,340,814"
265,14910,2016,45375,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.46916299559471364,490074,"2,340,814"
266,27488,2014,46241,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8672661303044644,490074,"2,340,814"
267,16499,2014,51085,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,4,0.5322258064516129,490074,"2,340,814"
268,18995,2016,9795,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.5977029578351164,490074,"2,340,814"
269,24976,2014,82426,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.6538219895287958,490074,"2,340,814"
270,21991,2017,13876,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,1,0.7093870967741935,490074,"2,340,814"
271,30995,2015,42003,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8113874345549739,490074,"2,340,814"
272,27500,2014,62617,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8676447389178104,490074,"2,340,814"
273,12950,2016,77418,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.40748898678414097,490074,"2,340,814"
274,10800,2015,90894,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.3398363750786658,490074,"2,340,814"
275,17800,2015,23983,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.5601006922592826,490074,"2,340,814"
276,16999,2016,34543,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.5348961611076148,490074,"2,340,814"
277,17395,2015,94991,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,3,0.5611290322580645,490074,"2,340,814"
278,17975,2015,42080,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.65435020021842,490074,"2,340,814"
279,35995,2016,16349,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.9422774869109948,490074,"2,340,814"
280,22495,2014,99250,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.5888743455497382,490074,"2,340,814"
281,27991,2014,61703,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8831361413472156,490074,"2,340,814"
282,33450,2016,25880,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8756544502617801,490074,"2,340,814"
283,17991,2015,35357,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.65493265380415,490074,"2,340,814"
284,15485,2014,25527,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,4,0.5637058609392064,490074,"2,340,814"
285,7842,2007,129546,HOUSTON, TX,BMW,3,45000,Sedan,11,0.17426666666666665,490074,"2,340,814"
286,12995,2011,137041,HOUSTON, TX,JEEP,GRAND,31695,SUV,7,0.41000157753588895,490074,"2,340,814"
287,10999,2004,105595,HOUSTON, TX,JEEP,GRAND,31695,SUV,14,0.3470263448493453,490074,"2,340,814"
288,17297,2015,15166,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.5442731277533039,490074,"2,340,814"
289,14910,2016,48785,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.46916299559471364,490074,"2,340,814"
290,31912,2015,21694,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8353926701570681,490074,"2,340,814"
291,16179,2017,11627,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,1,0.5090937696664569,490074,"2,340,814"
292,8995,2013,75190,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,5,0.36714285714285716,490074,"2,340,814"
293,31023,2015,53585,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8121204188481675,490074,"2,340,814"
294,19986,2014,26567,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,4,0.6706711409395973,490074,"2,340,814"
295,17791,2011,94712,HOUSTON, TX,JEEP,GRAND,31695,SUV,7,0.561318820003155,490074,"2,340,814"
296,29999,2014,54625,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.7853141361256545,490074,"2,340,814"
297,12990,2007,58976,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.3400523560209424,490074,"2,340,814"
298,16991,2004,41653,HOUSTON, TX,FORD,SUPER,33150,Truck,14,0.5125490196078432,490074,"2,340,814"
299,20990,2016,30326,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.6604782882315922,490074,"2,340,814"
300,36990,2015,29276,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9683246073298429,490074,"2,340,814"
301,24999,2009,135395,HOUSTON, TX,FORD,SUPER,33150,Truck,9,0.7541176470588236,490074,"2,340,814"
302,13991,2014,51070,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.5710612244897959,490074,"2,340,814"
303,11777,2015,52649,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.3705789804908748,490074,"2,340,814"
304,13195,2009,99589,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,9,0.48034219148161633,490074,"2,340,814"
305,15650,2015,24981,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.4924480805538074,490074,"2,340,814"
306,34036,2016,3662,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.8909947643979058,490074,"2,340,814"
307,15010,2016,47113,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.47230962869729387,490074,"2,340,814"
308,11964,2015,43317,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.3764631843926998,490074,"2,340,814"
309,17988,2014,8413,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.734204081632653,490074,"2,340,814"
310,17495,2016,39226,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.7140816326530612,490074,"2,340,814"
311,9999,2005,163347,HOUSTON, TX,JEEP,GRAND,31695,SUV,13,0.31547562707051585,490074,"2,340,814"
312,29900,2015,41439,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.8328690807799443,490074,"2,340,814"
313,29213,2014,32770,HOUSTON, TX,GMC,SIERRA,35900,Truck,4,0.813732590529248,490074,"2,340,814"
314,11589,2010,78266,HOUSTON, TX,BMW,3,45000,Sedan,8,0.25753333333333334,490074,"2,340,814"
315,16999,2015,18875,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,3,0.5348961611076148,490074,"2,340,814"
316,19187,2017,24293,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,1,0.6438590604026846,490074,"2,340,814"
317,30429,2015,17719,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.7965706806282723,490074,"2,340,814"
318,18325,2015,75911,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.6670913724062614,490074,"2,340,814"
319,20999,2016,3146,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.6607614852108245,490074,"2,340,814"
320,2995,2002,108969,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,16,0.12224489795918367,490074,"2,340,814"
321,19206,2013,57378,HOUSTON, TX,BMW,3,45000,Sedan,5,0.4268,490074,"2,340,814"
322,34910,2015,51190,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.9138743455497382,490074,"2,340,814"
323,23991,2014,179416,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.6280366492146597,490074,"2,340,814"
324,11598,2014,76123,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.47338775510204084,490074,"2,340,814"
325,17588,2016,2498,HOUSTON, TX,NISSAN,ALTIMA2.5,31780,Sedan,2,0.5534298300818125,490074,"2,340,814"
326,17195,2016,42881,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.7018367346938775,490074,"2,340,814"
327,13995,2014,69039,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,4,0.5712244897959183,490074,"2,340,814"
328,32995,2015,88266,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,3,0.8637434554973822,490074,"2,340,814"
329,10995,2012,77923,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,6,0.40025482344375685,490074,"2,340,814"
330,10995,2011,91161,HOUSTON, TX,BMW,3,45000,Sedan,7,0.24433333333333335,490074,"2,340,814"
331,32991,2014,48115,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,4,0.8636387434554974,490074,"2,340,814"
332,13491,2011,46434,HOUSTON, TX,CHEVROLET,EQUINOXFWD,31000,SUV,7,0.4351935483870968,490074,"2,340,814"
333,15995,2015,44998,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,3,0.5822715689843465,490074,"2,340,814"
334,8000,2010,124196,HOUSTON, TX,HYUNDAI,SANTA,29800,SUV,8,0.2684563758389262,490074,"2,340,814"
335,35059,2016,51,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,2,0.9177748691099477,490074,"2,340,814"
336,13994,2016,38296,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.5711836734693878,490074,"2,340,814"
337,19493,2010,102708,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,8,0.5102879581151832,490074,"2,340,814"
338,7595,2013,61319,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,5,0.31,490074,"2,340,814"
339,33493,2017,24244,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,1,0.8767801047120419,490074,"2,340,814"
340,31914,2014,82233,HOUSTON, TX,FORD,F-1504WD,34695,Truck,4,0.9198443579766536,490074,"2,340,814"
341,26488,2015,37217,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.7378272980501392,490074,"2,340,814"
342,34900,2011,163500,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,7,0.9136125654450262,490074,"2,340,814"
343,11791,2009,50783,HOUSTON, TX,HONDA,ACCORD,27470,Sedan,9,0.42923188933381873,490074,"2,340,814"
344,6500,2007,138933,HOUSTON, TX,CHEVROLET,SILVERADO,38200,Truck,11,0.17015706806282724,490074,"2,340,814"
345,33522,2015,64873,HOUSTON, TX,GMC,SIERRA,35900,Truck,3,0.9337604456824512,490074,"2,340,814"
346,27949,2013,42188,HOUSTON, TX,JEEP,WRANGLER,28045,SUV,5,0.9965769299340346,490074,"2,340,814"
347,8495,2005,116233,HOUSTON, TX,JEEP,GRAND,31695,SUV,13,0.2680233475311563,490074,"2,340,814"
348,17095,2016,45312,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,2,0.6977551020408164,490074,"2,340,814"
349,25998,2014,45524,HOUSTON, TX,JEEP,GRAND,31695,SUV,4,0.8202555608140085,490074,"2,340,814"
350,8990,2011,68992,HOUSTON, TX,VOLKSWAGEN,JETTA,24500,Sedan,7,0.3669387755102041,490074,"2,340,814"
